"node"	"mean"	"sd"
"45"	8638	30.4225612622992	5.88191139764346
"46"	10556	34.1864075161712	5.88191139764346
"47"	12001	24.187480528517	5.88191139764346
"48"	6435	30.3902507027038	5.88191139764346
"49"	6409	35.0754544610223	5.88191139764346
"50"	6997	28.5367874696125	5.88191139764346
"51"	6190	31.2464129957618	5.88191139764346
"52"	11853	28.1766904191362	5.88191139764346
"53"	11805	29.7367263943299	5.88191139764346
"54"	12027	23.7825350122651	5.88191139764346
"55"	11543	29.7883188994627	5.88191139764346
"56"	11482	29.282583399877	5.88191139764346
"57"	7001	21.7538862920634	5.88191139764346
"58"	11885	30.7898300692885	5.88191139764346
"59"	12062	29.1165574169412	5.88191139764346
"60"	11871	27.3106444728662	5.88191139764346
"61"	6986	20.2236781189095	5.88191139764346
"62"	6359	-5.69181907953417	5.88191139764346
"63"	6999	33.1348488967997	5.88191139764346
"64"	11878	28.4616048106691	5.88191139764346
"65"	11833	18.780391247277	5.88191139764346
"66"	6382	34.5708747874879	5.88191139764346
"67"	6393	31.824728214285	5.88191139764346
"68"	11815	31.8340403537692	5.88191139764346
"69"	10960	30.0208224197786	5.88191139764346
"70"	6280	37.4932605625684	5.88191139764346
"71"	8663	37.8222249380659	5.88191139764346
"72"	10418	33.8795268948273	5.88191139764346
"73"	11657	30.2155090053367	5.88191139764346
"74"	10553	31.4685304509631	5.88191139764346
"75"	10601	28.3025659630691	5.88191139764346
"76"	10402	29.2034053913859	5.88191139764346
"77"	11621	32.3013613279187	5.88191139764346
"78"	11354	31.7511619462	5.88191139764346
"79"	10575	29.71	5.88191139764346
"80"	10406	33.6898732105514	5.88191139764346
"81"	12152	22.8826086884536	5.88191139764346
"82"	11426	31.5459950952788	5.88191139764346
"83"	10415	29.4165207391369	5.88191139764346
"84"	10925	26.8893067026828	5.88191139764346
"85"	10399	34.345367459222	5.88191139764346
"86"	11374	33.9049443579554	5.88191139764346
"87"	8614	30.4384236565848	5.88191139764346
"88"	12118	27.7791105956204	5.88191139764346
"89"	10309	34.506230619796	5.88191139764346
"90"	11482	26.3365888513333	5.88191139764346
"91"	12171	35.1695776748045	5.88191139764346
"92"	10983	33.7042688783434	5.88191139764346
"93"	10564	33.6593485541564	5.88191139764346
"94"	11941	18.5899948069366	5.88191139764346
"95"	10936	31.2577870100619	5.88191139764346
"96"	10560	38.3380475509181	5.88191139764346
"97"	11009	36.3103981232489	5.88191139764346
"98"	11439	32.2735642131368	5.88191139764346
"99"	12115	33.612318635262	5.88191139764346
"100"	9622	34.2936098038563	5.88191139764346
"101"	10387	29.5741827455823	5.88191139764346
"102"	11609	34.4662213375603	5.88191139764346
"103"	8618	35.0424823930733	5.88191139764346
"104"	12026	31.3040338047182	5.88191139764346
"105"	9571	46.8554963680257	5.88191139764346
"106"	9463	32.093225354895	5.88191139764346
"107"	10467	35.8979625452251	5.88191139764346
"108"	9466	33.9324443865252	5.88191139764346
"109"	9623	33.3498264704398	5.88191139764346
"110"	10394	31.3731616610304	5.88191139764346
"111"	6961	30.8376297840144	5.88191139764346
"112"	11483	24.5747371773503	5.88191139764346
"113"	10957	36.7561611268992	5.88191139764346
"114"	10561	31.2080169916955	5.88191139764346
"115"	8659	35.5393808482499	5.88191139764346
"116"	7077	33.5128061282547	5.88191139764346
"117"	6414	38.4518867229381	5.88191139764346
"118"	11889	14.5063112071335	5.88191139764346
"119"	7027	6.55024989916616	5.88191139764346
"120"	9815	32.4083167811049	5.88191139764346
"121"	7135	28.1173065406054	5.88191139764346
"122"	10424	34.4206476604634	5.88191139764346
"123"	10508	33.9104606109562	5.88191139764346
"124"	6374	42.139823300102	5.88191139764346
"125"	10568	31.2046636786983	5.88191139764346
"126"	9391	35.2984890320012	5.88191139764346
"127"	6408	33.5865908381773	5.88191139764346
"128"	6952	23.1278412535218	5.88191139764346
"129"	6368	22.6667128941195	5.88191139764346
"130"	6404	43.0538964258576	5.88191139764346
"131"	6933	37.152275481997	5.88191139764346
"132"	6876	17.6081619511933	5.88191139764346
"133"	12121	30.8289707852848	5.88191139764346
"134"	11146	35.0566666666667	5.88191139764346
"135"	11374	35.7802721302952	5.88191139764346
"136"	7016	33.512479112573	5.88191139764346
"137"	6164	5.60310305087826	5.88191139764346
"138"	6195	11.0393027094981	5.88191139764346
"139"	6314	0.801625654441017	5.88191139764346
"140"	12187	-3.99746783326121	5.88191139764346
"141"	11523	-3.37	5.88191139764346
"142"	11571	33.4733333333333	5.88191139764346
"143"	6443	10.8398731272105	5.88191139764346
"144"	6498	-1.75437917281494	5.88191139764346
"145"	11764	-44.7801016414732	5.88191139764346
"146"	10920	-24.8722601591164	5.88191139764346
"147"	11724	-32.1382479362135	5.88191139764346
"148"	11896	-33.11	5.88191139764346
"149"	11808	-3.71663426083068	5.88191139764346
"150"	6848	-33.780328458839	5.88191139764346
"151"	10179	-26.13	5.88191139764346
"152"	10011	-25.5865687190139	5.88191139764346
"153"	6212	-1.88244003250969	5.88191139764346
"154"	11800	1.90579860710052	5.88191139764346
"155"	9343	36.8816142082005	5.88191139764346
"156"	10196	39.2780923370012	5.88191139764346
"157"	11510	38.22	5.88191139764346
"158"	10933	38.0233408598146	5.88191139764346
"159"	8825	38.1313994989225	5.88191139764346
"160"	11801	19.705	5.88191139764346
"161"	9439	32.0661526269363	5.88191139764346
"162"	9446	40.2374169699496	5.88191139764346
"163"	9514	48.4698434628335	5.88191139764346
"164"	12093	48.7508584318302	5.88191139764346
"165"	10935	43.4735680009573	5.88191139764346
"166"	6807	21.1609813113735	5.88191139764346
"167"	6267	44.9705725729541	5.88191139764346
"168"	8602	45.4740041552958	5.88191139764346
"169"	6167	-9.08	5.88191139764346
"170"	6930	35.9854155661095	5.88191139764346
"171"	6926	36.389593484029	5.88191139764346
"172"	6925	44.5540788802416	5.88191139764346
"173"	6929	43.1885087924501	5.88191139764346
"174"	7068	-8.37604099829794	5.88191139764346
"175"	7022	14.8848040591146	5.88191139764346
"176"	11755	35.43	5.88191139764346
"177"	6931	35.4883880137662	5.88191139764346
"178"	11732	35.43	5.88191139764346
"179"	6901	35.0424561347815	5.88191139764346
"180"	11701	17.194030119347	5.88191139764346
"181"	6437	-26.3406318089798	5.88191139764346
"182"	6165	-37.7140199476409	5.88191139764346
"183"	6148	-38.4156441446133	5.88191139764346
"184"	11787	-48.4727285804996	5.88191139764346
"185"	11480	-12.9782671508221	5.88191139764346
"186"	11479	-19.3322902089529	5.88191139764346
"187"	6152	-44.5439284412149	5.88191139764346
"188"	12277	1.77346500038067	5.88191139764346
"189"	7139	-16.5977313276292	5.88191139764346
"190"	6982	23.737740025799	5.88191139764346
"191"	6157	-4.7	5.88191139764346
"192"	11841	-4.7	5.88191139764346
"193"	6940	-1.1085717427316	5.88191139764346
"194"	11831	-4.7	5.88191139764346
"195"	6925	52.3131444989904	5.88191139764346
"196"	6289	40.9580710714628	5.88191139764346
"197"	6183	34.4825160746866	5.88191139764346
"198"	6192	32.37	5.88191139764346
"199"	6274	-7.39	5.88191139764346
"200"	7622	35.73	5.88191139764346
"201"	9362	32.3570951925246	5.88191139764346
"202"	7601	32.4026928160668	5.88191139764346
"203"	9870	38.2100046943753	5.88191139764346
"204"	12122	32.34	5.88191139764346
"205"	10245	37.6779597337528	5.88191139764346
"206"	6828	36.855	5.88191139764346
"207"	10240	36.855	5.88191139764346
"208"	10594	36.41	5.88191139764346
"209"	12006	-45.13	5.88191139764346
"210"	6448	-45.13	5.88191139764346
"211"	11722	-45.8327108101266	5.88191139764346
"212"	7176	-45.13	5.88191139764346
"213"	11792	-44.1826400990888	5.88191139764346
"214"	7000	-45.13	5.88191139764346
"215"	6168	-45.13	5.88191139764346
"216"	11791	-43.9861306544075	5.88191139764346
"217"	12264	-45.3536206039654	5.88191139764346
"218"	8256	-45.13	5.88191139764346
"219"	11770	-37.796967266239	5.88191139764346
"220"	8799	-45.13	5.88191139764346
"221"	6448	-45.13	5.88191139764346
"222"	7229	-25.2	5.88191139764346
"223"	8427	-25.2	5.88191139764346
"224"	10043	-25.2	5.88191139764346
"225"	11103	-25.2	5.88191139764346
"226"	8704	-25.2	5.88191139764346
"227"	9416	-25.2	5.88191139764346
"228"	9158	-25.2	5.88191139764346
"229"	6188	37.3521328127227	5.88191139764346
"230"	10203	40.19	5.88191139764346
"231"	9887	38.09	5.88191139764346
"232"	8138	-30.69	5.88191139764346
"233"	6921	30.0530794070819	5.88191139764346
"234"	6895	56.3657160477988	5.88191139764346
"235"	6554	-49.69	5.88191139764346
"236"	6796	-49.69	5.88191139764346
"237"	8492	-38.05	5.88191139764346
"238"	8143	-38.05	5.88191139764346
"239"	7350	-38.05	5.88191139764346
"240"	8220	-38.05	5.88191139764346
"241"	12219	-38.05	5.88191139764346
"242"	8187	-38.05	5.88191139764346
"243"	7225	-38.05	5.88191139764346
"244"	7180	-38.05	5.88191139764346
"245"	6996	19.675	5.88191139764346
"246"	6441	13.16	5.88191139764346
"247"	6894	82.12	5.88191139764346
